tier,start,end,duration,comment,relavence,classification,subject,
Caregiver linguistic,86.06,86.554,0.494,agua ,0,imaginary,121,
Caregiver linguistic,88.754,89.347,0.592999999999989,agua ,0,imaginary,121,
Caregiver linguistic,96.421,97.321,0.899999999999992,agua ,0,imaginary,121,
Caregiver linguistic,98.163,98.631,0.468000000000003,agua ,0,imaginary,121,
Caregiver linguistic,102.26,102.633,0.37299999999999,agua,0,normal,121,
Caregiver linguistic,110.719,111.185,0.466000000000008,agua,0,normal,121,
Caregiver linguistic,118.553,118.983,0.430000000000007,agua,0,normal,121,
Caregiver linguistic,120.801,121.265,0.463999999999999,agua,0,normal,121,
Caregiver linguistic,121.779,122.235,0.456000000000003,agua,0,normal,121,
Caregiver linguistic,127.507,128.199,0.692000000000007,platano ,0,imaginary,121,
Caregiver linguistic,130.002,130.607,0.60499999999999,platano ,0,imaginary,121,
Caregiver linguistic,134.606,135.648,1.042,galleta ,1,normal,121,
Caregiver linguistic,137.399,137.976,0.576999999999998,galleta ,1,normal,121,
Caregiver linguistic,140.895,141.394,0.498999999999995,galleta ,1,normal,121,
Caregiver linguistic,144.26,144.805,0.545000000000016,galleta ,1,normal,121,
Caregiver linguistic,152.677,153.669,0.992000000000018,brocoli ,1,normal,121,
Caregiver linguistic,157.654,158.328,0.674000000000007,fresa ,1,normal,121,
Caregiver linguistic,159.161,159.852,0.691000000000003,fresa ,1,normal,121,
Caregiver linguistic,161.023,161.633,0.610000000000014,fresa ,1,normal,121,
Caregiver linguistic,210.443,211.302,0.85899999999998,plato,0,normal,121,
Caregiver linguistic,211.617,212.275,0.658000000000015,cuchara,0,normal,121,
Caregiver linguistic,238.608,239.058,0.449999999999989,plato,0,normal,121,
Caregiver linguistic,247.521,248.225,0.704000000000008,cuchara,0,normal,121,
Caregiver linguistic,266.566,267.025,0.459000000000003,agua,0,normal,121,
Caregiver linguistic,268.816,269.354,0.538000000000011,agua,0,normal,121,
Caregiver linguistic,271.025,271.409,0.384000000000015,agua,0,normal,121,
Caregiver linguistic,11.921,12.74,0.819000000000001,galleta,0,normal,150,
Caregiver linguistic,13.803,16.018,2.215,galleta,0,normal,150,
Caregiver linguistic,37.332,38.332,1,vaca ,1,normal,150,
Caregiver linguistic,42.656,43.675,1.019,vaca,0,normal,150,
Caregiver linguistic,49.429,49.989,0.559999999999995,taza,0,normal,150,
Caregiver linguistic,52.469,53.45,0.981000000000002,galleta,0,normal,150,
Caregiver linguistic,57.077,58.214,1.137,aguacate ,1,normal,150,
Caregiver linguistic,63.94,64.483,0.543000000000006,aguacate ,1,normal,150,
Caregiver linguistic,93.553,94.24,0.686999999999998,cuchara,0,normal,150,
Caregiver linguistic,94.994,95.641,0.647000000000006,banana ,1,normal,150,
Caregiver linguistic,96.964,98.494,1.53,banana ,1,normal,150,
Caregiver linguistic,99.607,100.239,0.632000000000005,banana ,1,normal,150,
Caregiver linguistic,103.148,103.819,0.671000000000007,brocoli ,1,normal,150,
Caregiver linguistic,105.314,106.385,1.07100000000001,brocoli ,1,normal,150,
Caregiver linguistic,109.462,110.137,0.674999999999997,brocoli ,1,normal,150,
Caregiver linguistic,120.874,121.224,0.350000000000008,fresa ,1,normal,150,
Caregiver linguistic,124.627,125.559,0.932000000000002,fresa ,1,normal,150,
Caregiver linguistic,150.848,151.056,0.207999999999998,fresa,0,normal,150,
Caregiver linguistic,150.848,151.254,0.405999999999978,fresa ,1,normal,150,
Caregiver linguistic,151.657,152.187,0.530000000000001,cuchillo,0,normal,150,
Caregiver linguistic,166.214,167.094,0.879999999999995,pan ,1,normal,150,
Caregiver linguistic,168.969,169.837,0.867999999999995,pan ,1,normal,150,
Caregiver linguistic,173.846,174.896,1.04999999999998,elote ,1,normal,150,
Caregiver linguistic,187.652,188.222,0.570000000000022,cazuela,0,normal,150,
Caregiver linguistic,191.955,192.477,0.521999999999991,elote,1,normal,150,
Caregiver linguistic,193.121,193.358,0.236999999999995,elote,0,normal,150,
Caregiver linguistic,193.121,193.524,0.402999999999992,elote ,1,normal,150,
Caregiver linguistic,195.953,196.498,0.544999999999988,cazuela,0,normal,150,
Caregiver linguistic,209.882,210.415,0.532999999999987,elote,0,normal,150,
Caregiver linguistic,209.882,210.615,0.733000000000004,elote,0,normal,150,
Caregiver linguistic,213.498,213.874,0.376000000000005,taza ,1,normal,150,
Caregiver linguistic,213.498,213.974,0.475999999999999,taza,0,normal,150,
Caregiver linguistic,218.732,219.198,0.466000000000008,plato,0,normal,150,
Caregiver linguistic,218.799,219.165,0.365999999999986,plato,0,normal,150,
Caregiver linguistic,221.253,221.934,0.681000000000012,jitomate ,1,normal,150,
Caregiver linguistic,221.354,221.769,0.414999999999992,tomate,0,normal,150,
Caregiver linguistic,222.886,223.261,0.375,tomate,0,normal,150,
Caregiver linguistic,222.886,223.46,0.574000000000012,tomate ,1,normal,150,
Caregiver linguistic,230.296,230.566,0.27000000000001,aguita,0,normal,150,
Caregiver linguistic,230.296,230.865,0.569000000000017,aguita,0,normal,150,
Caregiver linguistic,231.863,232.185,0.322000000000003,jarra,0,normal,150,
Caregiver linguistic,231.863,232.417,0.554000000000002,jarra ,1,normal,150,
Caregiver linguistic,232.661,233.021,0.359999999999985,agua ,0,imaginary,150,
Caregiver linguistic,234.881,235.421,0.539999999999992,aguita ,0,imaginary,150,
Caregiver linguistic,241.999,242.96,0.961000000000013,aplastador de jitomate ,1,normal,150,
Caregiver linguistic,277.019,277.486,0.466999999999985,chicharo,0,normal,150,
Caregiver linguistic,277.019,277.552,0.533000000000015,chicharo ,1,normal,150,
Caregiver linguistic,288.266,289.196,0.930000000000007,cookie ,1,normal,150,
Caregiver linguistic,289.221,289.951,0.730000000000018,una ,1,normal,150,
Caregiver linguistic,292.096,292.936,0.839999999999975,cuatro ,1,normal,150,
Caregiver linguistic,299.47,299.832,0.361999999999966,chicharo,0,normal,150,
Caregiver linguistic,299.47,299.965,0.494999999999948,chicharo,0,normal,150,
Caregiver linguistic,71.42,72.112,0.691999999999993,platitos,0,normal,310,
Caregiver linguistic,78.109,78.529,0.420000000000002,tacita ,1,normal,310,
Caregiver linguistic,79.709,80.143,0.433999999999998,te ,0,imaginary,310,
Caregiver linguistic,81.279,81.819,0.540000000000006,leche ,1,normal,310,
Caregiver linguistic,83.79,84.26,0.469999999999999,leche ,1,normal,310,
Caregiver linguistic,83.79,84.26,0.469999999999999,leche,0,normal,310,
Caregiver linguistic,85.156,85.587,0.430999999999997,leche ,1,normal,310,
Caregiver linguistic,88.043,88.41,0.36699999999999,leche ,1,normal,310,
Caregiver linguistic,101.799,102.444,0.644999999999996,tenedor,0,normal,310,
Caregiver linguistic,104.837,105.418,0.581000000000003,platito,0,normal,310,
Caregiver linguistic,105.825,106.633,0.807999999999993,brocoli,0,normal,310,
Caregiver linguistic,139.34,140.587,1.24699999999999,fresa,0,normal,310,
Caregiver linguistic,143.576,144.402,0.825999999999993,fresa,0,normal,310,
Caregiver linguistic,151.589,152.403,0.813999999999993,cazuela,0,normal,310,
Caregiver linguistic,159.608,160.682,1.07399999999998,cazuelita,0,normal,310,
Caregiver linguistic,249.669,250.503,0.833999999999975,galletas,0,normal,310,
Caregiver linguistic,252.103,252.963,0.859999999999985,galletas,0,normal,310,
Caregiver linguistic,252.103,252.963,0.859999999999985,galletas,0,normal,310,
Caregiver linguistic,284.152,284.846,0.694000000000017,platano,1,normal,310,
Caregiver linguistic,285.487,286.349,0.861999999999966,platano ,1,normal,310,
Caregiver linguistic,307.96,309.16,1.20000000000005,platano,0,normal,310,
Caregiver linguistic,315.533,316.16,0.627000000000009,fresa,0,normal,310,
Caregiver linguistic,352.106,353.186,1.07999999999998,te de fresa,0,normal,310,
Caregiver linguistic,395.669,397.142,1.47300000000001,naranja,1,normal,310,
Caregiver linguistic,402.508,402.94,0.432000000000016,cuchillo ,1,normal,310,
Caregiver linguistic,404.065,404.663,0.598000000000013,cuchillo ,1,normal,310,
Caregiver linguistic,68.273,68.975,0.701999999999998,naranja ,1,normal,114,
Caregiver linguistic,69.25,69.815,0.564999999999998,naranja ,1,normal,114,
Caregiver linguistic,69.972,71.07,1.098,naranja ,1,normal,114,
Caregiver linguistic,72.387,73.364,0.977000000000004,aguacate ,1,normal,114,
Caregiver linguistic,73.797,75.069,1.27200000000001,aguacate ,1,normal,114,
Caregiver linguistic,76.645,77.939,1.294,aguacate ,1,normal,114,
Caregiver linguistic,89.024,90.099,1.075,naranja ,1,normal,114,
Caregiver linguistic,90.234,91.07,0.835999999999999,naranja,1,normal,114,
Caregiver linguistic,108.689,109.259,0.570000000000007,brocoli ,1,normal,114,
Caregiver linguistic,110.95,111.198,0.24799999999999,pan ,1,normal,114,
Caregiver linguistic,111.727,112.08,0.352999999999994,pan ,1,normal,114,
Caregiver linguistic,119.96,120.584,0.624000000000009,platano ,1,normal,114,
Caregiver linguistic,121.209,121.794,0.584999999999994,platano ,1,normal,114,
Caregiver linguistic,122.655,123.989,1.334,platano ,1,normal,114,
Caregiver linguistic,128.323,128.871,0.548000000000002,hojita ,1,normal,114,
Caregiver linguistic,131.798,132.938,1.13999999999999,elote ,1,normal,114,
Caregiver linguistic,144.117,145.274,1.15700000000001,tomate ,1,normal,114,
Caregiver linguistic,145.695,146.911,1.21600000000001,tomate,0,normal,114,
Caregiver linguistic,147.538,148.578,1.03999999999999,tomate,0,normal,114,
Caregiver linguistic,159.254,161.019,1.76500000000001,platano ,1,normal,114,
Caregiver linguistic,162.479,163.198,0.718999999999994,platano ,1,normal,114,
Caregiver linguistic,167.47,168.113,0.643000000000001,platano ,1,normal,114,
Caregiver linguistic,174.166,174.84,0.674000000000007,pan,0,normal,114,
Caregiver linguistic,177.999,178.843,0.843999999999994,pan,0,normal,114,
Caregiver linguistic,179.696,180.656,0.960000000000008,pan ,1,normal,114,
Caregiver linguistic,181.156,181.744,0.587999999999994,pan ,1,normal,114,
Caregiver linguistic,186.822,187.747,0.925000000000011,platano,0,normal,114,
Caregiver linguistic,189.112,189.822,0.710000000000008,platano,0,normal,114,
Caregiver linguistic,191.302,192.165,0.862999999999999,platano,0,normal,114,
Caregiver linguistic,194.901,196.125,1.22399999999999,vazito ,1,normal,114,
Caregiver linguistic,198.182,198.585,0.40300000000002,vazito ,1,normal,114,
Caregiver linguistic,199.516,200.673,1.15700000000001,vazito ,1,normal,114,
Caregiver linguistic,203.948,204.541,0.592999999999989,galleta ,1,normal,114,
Caregiver linguistic,206.001,207.103,1.102,galleta ,1,normal,114,
Caregiver linguistic,209.685,210.169,0.484000000000009,galleta,1,normal,114,
Caregiver linguistic,213.563,214.681,1.11800000000002,galleta ,1,normal,114,
Caregiver linguistic,223.398,224.458,1.06,brocoli ,1,normal,114,
Caregiver linguistic,233.459,234.136,0.676999999999993,tomate ,1,normal,114,
Caregiver linguistic,263.278,264.224,0.94599999999997,platano,0,normal,114,
Caregiver linguistic,267.233,268.253,1.01999999999998,tomate,0,normal,114,
Caregiver linguistic,269.233,269.976,0.742999999999995,tomate  ,1,normal,114,
Caregiver linguistic,274.321,275.203,0.881999999999948,galleta ,1,normal,114,
Caregiver linguistic,284.607,286.37,1.76299999999998,aguacate,0,normal,114,
Caregiver linguistic,300.115,301.86,1.745,cebolla ,1,normal,114,
Caregiver linguistic,311.316,311.941,0.625,brocoli,0,normal,114,
Caregiver linguistic,316.695,317.538,0.843000000000018,platano,0,normal,114,
Caregiver linguistic,318.626,319.842,1.21600000000001,platano,0,normal,114,
Caregiver linguistic,319.967,320.385,0.418000000000006,naranja ,1,normal,114,
Caregiver linguistic,321.371,321.781,0.410000000000025,naranja ,1,normal,114,
Caregiver linguistic,322.136,322.783,0.646999999999991,naranja ,1,normal,114,
Caregiver linguistic,323.858,324.302,0.444000000000017,naranja ,1,normal,114,
Caregiver linguistic,327.972,328.466,0.494000000000028,naranja,0,normal,114,
Caregiver linguistic,331.265,331.89,0.625,naranja,0,normal,114,
Caregiver linguistic,333.985,334.382,0.396999999999991,naranja ,1,normal,114,
Caregiver linguistic,335.142,335.763,0.620999999999981,naranja ,1,normal,114,
Caregiver linguistic,336.442,337.101,0.658999999999992,naranja ,1,normal,114,
Caregiver linguistic,338.579,338.93,0.350999999999999,naranja ,1,normal,114,
Caregiver linguistic,340.262,340.665,0.40300000000002,naranja ,1,normal,114,
Caregiver linguistic,342.415,342.87,0.454999999999984,naranja ,1,normal,114,
Caregiver linguistic,345.917,346.309,0.392000000000053,naranja ,1,normal,114,
Caregiver linguistic,352.966,353.392,0.425999999999988,naranja ,1,normal,114,
Caregiver linguistic,356.362,357.139,0.776999999999987,naranja ,1,normal,114,
Caregiver linguistic,359.083,359.683,0.599999999999966,naranja ,1,normal,114,
Caregiver linguistic,363.124,363.541,0.416999999999973,naranja ,1,normal,114,
Caregiver linguistic,365.712,366.546,0.834000000000003,naranja ,1,normal,114,
Caregiver linguistic,367.49,367.922,0.432000000000016,naranja ,1,normal,114,
Caregiver linguistic,369.694,370.34,0.645999999999958,naranja ,1,normal,114,
Caregiver linguistic,372.009,372.614,0.604999999999961,naranja,0,normal,114,
Caregiver linguistic,24.938,25.535,0.597000000000001,vaquita ,1,normal,146,
Caregiver linguistic,25.925,26.911,0.986000000000001,vaquita ,1,normal,146,
Caregiver linguistic,27.872,28.366,0.494,vaquita ,1,normal,146,
Caregiver linguistic,29.623,30.14,0.516999999999999,vaquita ,1,normal,146,
Caregiver linguistic,38.28,39.533,1.253,fresa ,1,normal,146,
Caregiver linguistic,40.071,40.468,0.397000000000006,fresa ,1,normal,146,
Caregiver linguistic,61.369,62.084,0.715000000000003,platano ,1,normal,146,
Caregiver linguistic,66.148,66.738,0.590000000000003,pan,0,normal,146,
Caregiver linguistic,67.514,67.789,0.275000000000006,pan,0,normal,146,
Caregiver linguistic,141.926,142.615,0.689000000000021,uno ,1,normal,146,
Caregiver linguistic,142.735,143.212,0.476999999999975,dos ,1,normal,146,
Caregiver linguistic,143.427,143.697,0.27000000000001,tres ,1,normal,146,
Caregiver linguistic,167.293,167.618,0.324999999999989,pan ,1,normal,146,
Caregiver linguistic,178.974,179.899,0.925000000000011,platano ,1,normal,146,
Caregiver linguistic,182.539,183.015,0.475999999999999,platano ,1,normal,146,
Caregiver linguistic,183.681,184.089,0.407999999999987,platano ,1,normal,146,
Caregiver linguistic,230.841,231.386,0.544999999999988,fresa ,1,normal,146,
Caregiver linguistic,232.276,232.922,0.645999999999987,fresa ,1,normal,146,
Caregiver linguistic,275.811,276.304,0.492999999999995,tomate,0,normal,146,
Caregiver linguistic,278.162,278.944,0.782000000000039,brocoli,0,normal,146,
Caregiver linguistic,280.501,281.049,0.548000000000002,brocoli,0,normal,146,
Caregiver linguistic,311.056,311.923,0.867000000000018,brocoli,0,normal,146,
Caregiver linguistic,339.496,340.009,0.513000000000034,agua ,0,imaginary,146,
Caregiver linguistic,344.939,345.854,0.914999999999964,agua,0,normal,146,
Caregiver linguistic,25.06,26.3,1.24,galletas,0,normal,168,
Caregiver linguistic,27.599,28.2,0.600999999999999,galleta,0,normal,168,
Caregiver linguistic,28.332,28.771,0.439,dos,0,normal,168,
Caregiver linguistic,42.106,43.006,0.899999999999999,sandwhich,0,normal,168,
Caregiver linguistic,43.33,44.35,1.02,pan,0,normal,168,
Caregiver linguistic,52.56,53.34,0.780000000000001,aguacate,0,normal,168,
Caregiver linguistic,55.096,55.763,0.667000000000002,aguacate ,1,normal,168,
Caregiver linguistic,58.4,59.68,1.28,tomate ,1,normal,168,
Caregiver linguistic,62.38,63.046,0.665999999999997,fresa,0,normal,168,
Caregiver linguistic,68.393,68.979,0.585999999999999,fresa ,1,normal,168,
Caregiver linguistic,69.803,70.343,0.540000000000006,fresa ,1,normal,168,
Caregiver linguistic,72.809,73.643,0.834000000000003,bananas,0,normal,168,
Caregiver linguistic,74.183,74.823,0.639999999999986,bananas,0,normal,168,
Caregiver linguistic,78.969,79.583,0.614000000000004,bananas,0,normal,168,
Caregiver linguistic,81.803,82.683,0.88000000000001,bananas,0,normal,168,
Caregiver linguistic,89.643,90.296,0.653000000000006,fresa,0,normal,168,
Caregiver linguistic,92.843,93.483,0.640000000000001,fresas,0,normal,168,
Caregiver linguistic,98.943,99.603,0.659999999999997,leche ,1,normal,168,
Caregiver linguistic,100.293,101.033,0.739999999999995,leche ,1,normal,168,
Caregiver linguistic,104.982,105.463,0.480999999999995,leche,0,normal,168,
Caregiver linguistic,108.1,109.44,1.34,onion,0,normal,168,
Caregiver linguistic,110.15,110.909,0.759,tacita ,1,normal,168,
Caregiver linguistic,111.61,112.59,0.980000000000004,vacitos ,1,normal,168,
Caregiver linguistic,115.96,116.972,1.012,jirafa ,1,normal,168,
Caregiver linguistic,120.203,120.963,0.759999999999991,sarten,0,normal,168,
Caregiver linguistic,124.083,125.143,1.06,brocoli ,1,normal,168,
Caregiver linguistic,125.456,126.269,0.813000000000002,brocoli ,1,normal,168,
Caregiver linguistic,128.201,128.607,0.406000000000006,brocoli,0,normal,168,
Caregiver linguistic,130.639,131.32,0.680999999999983,brocoli,0,normal,168,
Caregiver linguistic,132.951,133.591,0.640000000000015,cuchara,0,normal,168,
Caregiver linguistic,137.491,138.291,0.799999999999983,brocoli,0,normal,168,
Caregiver linguistic,141.424,142.731,1.30699999999999,cucharas ,1,normal,168,
Caregiver linguistic,144.461,145.767,1.30599999999998,platitos,0,normal,168,
Caregiver linguistic,146.052,147.053,1.001,lechuga,0,normal,168,
Caregiver linguistic,148.619,149.325,0.705999999999989,lechuga,0,normal,168,
Caregiver linguistic,166.04,167.24,1.20000000000002,brocoli,0,normal,168,
Caregiver linguistic,168.313,169.118,0.805000000000007,galletas,0,normal,168,
Caregiver linguistic,175.776,176.503,0.726999999999975,uno ,1,normal,168,
Caregiver linguistic,178.713,179.513,0.800000000000011,dos ,1,normal,168,
Caregiver linguistic,181.693,182.413,0.719999999999999,cuatro,0,normal,168,
Caregiver linguistic,188.533,189.373,0.840000000000003,seis,0,normal,168,
Caregiver linguistic,189.533,190.193,0.660000000000025,nueve,0,normal,168,
Caregiver linguistic,195.649,196.143,0.494,fresa,0,normal,168,
Caregiver linguistic,198.159,198.773,0.614000000000004,elote ,1,normal,168,
Caregiver linguistic,201.693,202.153,0.45999999999998,elote ,1,normal,168,
Caregiver linguistic,204.713,205.533,0.819999999999993,elote,0,normal,168,
Caregiver linguistic,209.829,210.376,0.546999999999997,elote,0,normal,168,
Caregiver linguistic,216.323,216.943,0.620000000000004,panes,0,normal,168,
Caregiver linguistic,268.159,269.233,1.07400000000001,brocoli ,1,normal,168,
Caregiver linguistic,291.852,292.432,0.580000000000041,sartenes,0,normal,168,
Caregiver linguistic,297.353,297.962,0.60899999999998,galleta,0,normal,168,
Caregiver linguistic,303.75,304.483,0.733000000000004,galletas ,1,normal,168,
Caregiver linguistic,308.834,309.554,0.71999999999997,tres ,1,normal,168,
Caregiver linguistic,311.774,312.914,1.13999999999999,cuatro ,1,normal,168,
Caregiver linguistic,314.56,315.28,0.71999999999997,galletas,0,normal,168,
Caregiver linguistic,316.535,317.143,0.607999999999947,galleta,0,normal,168,
Caregiver linguistic,319.246,319.766,0.520000000000039,galleta,0,normal,168,
Caregiver linguistic,327.37,328.07,0.699999999999989,pan,0,normal,168,
Caregiver linguistic,332.546,333.16,0.614000000000033,leche,0,normal,168,
Caregiver linguistic,337.046,337.953,0.906999999999982,tacita de leche ,1,normal,168,
Caregiver linguistic,21.83,22.717,0.887,naranja ,1,normal,132,
Caregiver linguistic,23.725,25.197,1.472,naranja,0,normal,132,
Caregiver linguistic,37.77,38.983,1.21299999999999,vaca,0,normal,132,
Caregiver linguistic,41.216,42.109,0.893000000000001,vaca,0,normal,132,
Caregiver linguistic,44.024,45.12,1.096,cebolla,0,normal,132,
Caregiver linguistic,49.641,50.697,1.056,cebolla,0,normal,132,
Caregiver linguistic,57.104,58.094,0.990000000000002,banana,0,normal,132,
Caregiver linguistic,67.032,68.228,1.196,banana ,1,normal,132,
Caregiver linguistic,69.317,70.751,1.43400000000001,banana ,1,normal,132,
Caregiver linguistic,111.214,112.27,1.056,tomate ,1,normal,132,
Caregiver linguistic,113.628,114.685,1.057,tomate ,1,normal,132,
Caregiver linguistic,121.303,122.586,1.283,naranja,0,normal,132,
Caregiver linguistic,124.608,126.17,1.562,naranja,0,normal,132,
Caregiver linguistic,128.943,130.264,1.321,fresas ,1,normal,132,
Caregiver linguistic,131.452,132.15,0.698000000000008,fresas ,1,normal,132,
Caregiver linguistic,136.121,137.499,1.37799999999999,banana,0,normal,132,
Caregiver linguistic,139.164,140.334,1.17000000000002,banana ,1,normal,132,
Caregiver linguistic,141.877,142.99,1.113,banana ,1,normal,132,
Caregiver linguistic,167.565,169.358,1.79300000000001,pan,0,normal,132,
Caregiver linguistic,170.328,171.932,1.60399999999999,pan,0,normal,132,
Caregiver linguistic,173.073,174.243,1.16999999999999,pan,0,normal,132,
Caregiver linguistic,179.653,180.351,0.698000000000008,galleta ,1,normal,132,
Caregiver linguistic,184.049,184.804,0.754999999999995,galletas ,1,normal,132,
Caregiver linguistic,196.242,196.94,0.698000000000008,sarten ,1,normal,132,
Caregiver linguistic,197.274,197.958,0.683999999999998,galleta,0,normal,132,
Caregiver linguistic,199.395,200.282,0.887,galleta,0,normal,132,
Caregiver linguistic,225.99,226.461,0.471000000000004,galleta,0,normal,132,
Caregiver linguistic,227.597,228.314,0.716999999999985,galleta,0,normal,132,
Caregiver linguistic,255.133,255.488,0.35499999999999,leche,0,normal,132,
Caregiver linguistic,266.41,266.825,0.414999999999964,leche ,1,normal,132,
Caregiver linguistic,267.154,267.607,0.453000000000031,leche ,1,normal,132,
Caregiver linguistic,268.332,268.776,0.444000000000017,leche ,1,normal,132,
Caregiver linguistic,273.108,273.626,0.517999999999972,leche ,1,normal,132,
Caregiver linguistic,280.507,281.28,0.772999999999968,brocoli ,1,normal,132,
Caregiver linguistic,281.872,282.778,0.906000000000006,brocoli ,1,normal,132,
Caregiver linguistic,283.639,284.208,0.569000000000017,brocoli,1,normal,132,
Caregiver linguistic,284.968,285.528,0.560000000000002,brocoli ,1,normal,132,
Caregiver linguistic,288.378,289.736,1.358,brocoli,0,normal,132,
Caregiver linguistic,290.226,291.075,0.848999999999989,aguacate,0,normal,132,
Caregiver linguistic,292.404,293.951,1.54700000000003,aguacate,0,normal,132,
Caregiver linguistic,297.019,298.698,1.67899999999997,aguacate ,1,normal,132,
Caregiver linguistic,299.742,301.289,1.54699999999997,aguacate,0,normal,132,
Caregiver linguistic,303.433,305.264,1.83100000000002,aguacate,0,normal,132,
Caregiver linguistic,307.248,308.248,1,chicharos ,1,normal,132,
Caregiver linguistic,310.295,312.446,2.15100000000001,chicharos,0,normal,132,
Caregiver linguistic,314.159,315.367,1.20800000000003,chicharos,0,normal,132,
Caregiver linguistic,316.529,317.416,0.887,frojoles,0,normal,132,
Caregiver linguistic,319.4,319.966,0.566000000000031,pan ,1,normal,132,
Caregiver linguistic,320.72,321.267,0.546999999999969,pan ,1,normal,132,
Caregiver linguistic,323.63,324.064,0.434000000000026,pan,0,normal,132,
Caregiver linguistic,325.731,326.052,0.321000000000026,pan,0,normal,132,
Caregiver linguistic,327.226,327.925,0.699000000000012,pan,0,normal,132,
Caregiver linguistic,328.949,329.307,0.358000000000004,plato ,1,normal,132,
Caregiver linguistic,330.843,331.334,0.490999999999986,plato ,1,normal,132,
Caregiver linguistic,332.776,333.059,0.283000000000015,pan,0,normal,132,
Caregiver linguistic,13.7,15.42,1.72,fresa ,1,normal,354,
Caregiver linguistic,13.7,15.42,1.72,fresa,0,normal,354,
Caregiver linguistic,18.14,18.5,0.359999999999999,fresa ,1,normal,354,
Caregiver linguistic,27.3,28.56,1.26,cafe,0,normal,354,
Caregiver linguistic,33.19,34.23,1.04,cafe,0,normal,354,
Caregiver linguistic,37.516,38.31,0.794000000000004,naranja ,1,normal,354,
Caregiver linguistic,75.033,76.433,1.40000000000001,elote,1,normal,354,
Caregiver linguistic,79.273,79.973,0.700000000000003,elotes ,1,normal,354,
Caregiver linguistic,85.303,86.023,0.719999999999999,cookie ,1,normal,354,
Caregiver linguistic,85.303,86.023,0.719999999999999,cookie,0,normal,354,
Caregiver linguistic,87.123,88.003,0.879999999999995,galleta,1,normal,354,
Caregiver linguistic,91.303,92.083,0.780000000000001,galleta ,1,normal,354,
Caregiver linguistic,99.845,101.213,1.368,platano ,1,normal,354,
Caregiver linguistic,123.109,124.109,1,elotes,0,normal,354,
Caregiver linguistic,160.312,161.058,0.745999999999981,elotes,0,normal,354,
Caregiver linguistic,169.343,170.097,0.754000000000019,cebolla ,1,normal,354,
Caregiver linguistic,196.019,196.579,0.560000000000002,leche,1,normal,354,
Caregiver linguistic,197.199,197.659,0.45999999999998,milk,1,normal,354,
Caregiver linguistic,197.909,198.549,0.640000000000015,leche ,1,normal,354,
Caregiver linguistic,201.302,202.029,0.727000000000004,leche ,1,normal,354,
Caregiver linguistic,205.311,205.731,0.419999999999988,leche ,1,normal,354,
Caregiver linguistic,210.727,211.421,0.693999999999988,leche,0,normal,354,
Caregiver linguistic,223.313,224.08,0.767000000000024,lechuga,0,normal,354,
Caregiver linguistic,257.64,258.279,0.63900000000001,leche ,1,normal,354,
Caregiver linguistic,258.745,259.24,0.495000000000005,leche ,1,normal,354,
Caregiver linguistic,263.022,263.57,0.548000000000002,leche ,1,normal,354,
Caregiver linguistic,276.24,276.8,0.560000000000002,leche ,1,normal,354,
Caregiver linguistic,279.5,280.086,0.586000000000013,leche ,1,normal,354,
Caregiver linguistic,79.864,80.464,0.599999999999994,pan ,1,normal,370,
Caregiver linguistic,130.574,131.21,0.635999999999996,leche ,1,normal,370,
Caregiver linguistic,135.6,136.07,0.469999999999999,leche ,1,normal,370,
Caregiver linguistic,158.505,159.395,0.890000000000015,elote,0,normal,370,
Caregiver linguistic,164.15,164.76,0.609999999999985,leche,0,normal,370,
Caregiver linguistic,169.525,170.155,0.629999999999995,leche ,1,normal,370,
Caregiver linguistic,172.497,173.127,0.629999999999995,leche,0,normal,370,
Caregiver linguistic,177.956,178.691,0.735000000000013,leche ,1,normal,370,
Caregiver linguistic,182.925,183.65,0.724999999999994,leche ,1,normal,370,
Caregiver linguistic,191.76,192.31,0.550000000000011,leche ,1,normal,370,
Caregiver linguistic,207.325,208.155,0.830000000000013,fresa,0,normal,370,
Caregiver linguistic,220.365,221.227,0.861999999999995,galleta ,1,normal,370,
Caregiver linguistic,239.015,239.795,0.780000000000001,chocolate,0,normal,370,
Caregiver linguistic,252.555,253.095,0.539999999999992,brocoli ,1,normal,370,
Caregiver linguistic,255.28,255.903,0.62299999999999,brocoli ,1,normal,370,
Caregiver linguistic,277.771,278.438,0.666999999999973,chicharo,0,normal,370,
Caregiver linguistic,296.57,297.28,0.70999999999998,banana,0,normal,370,
Caregiver linguistic,355.645,356.215,0.569999999999993,lechuga,0,normal,370,
Caregiver linguistic,26.318,27.556,1.238,cazuela,0,normal,141,
Caregiver linguistic,28.428,29.088,0.66,huevos,0,normal,141,
Caregiver linguistic,33.327,34.321,0.994,galleta ,1,normal,141,
Caregiver linguistic,35.514,36.256,0.741999999999997,galleta ,1,normal,141,
Caregiver linguistic,36.806,37.692,0.886000000000003,galleta ,1,normal,141,
Caregiver linguistic,42.499,43.19,0.690999999999995,tomate,0,normal,141,
Caregiver linguistic,43.615,44.278,0.662999999999997,tomates,0,normal,141,
Caregiver linguistic,47.563,48.469,0.905999999999999,tomate ,1,normal,141,
Caregiver linguistic,51.424,52.268,0.844000000000001,tomate,0,normal,141,
Caregiver linguistic,52.858,53.985,1.127,jitomate,0,normal,141,
Caregiver linguistic,54.565,55.369,0.804000000000002,fresa ,1,normal,141,
Caregiver linguistic,55.748,56.467,0.719000000000001,fresa ,1,normal,141,
